0	1.0000	-42.4496
0.0100	1.0314	-40.0540
0.0200	1.0628	-38.4372
0.0300	1.0941	-36.0912
0.0400	1.1253	-34.2346
0.0500	1.1564	-32.3387
0.0600	1.1874	-30.4672
0.0700	1.2181	-28.4024
0.0800	1.2487	-26.4564
0.0900	1.2790	-24.6494
0.1000	1.3090	-22.7906
0.1100	1.3387	-21.0009
0.1200	1.3681	-19.3292
0.1300	1.3971	-17.4007
0.1400	1.4258	-15.9491
0.1500	1.4540	-14.5035
0.1600	1.4818	-12.7785
0.1700	1.5090	-10.6887
0.1800	1.5358	-9.4195
0.1900	1.5621	-7.9365
0.2000	1.5878	-6.3894
0.2100	1.6129	-4.8741
0.2200	1.6374	-3.3620
0.2300	1.6613	-1.9156
0.2400	1.6845	-0.4556
0.2500	1.7071	1.1796
0.2600	1.7290	2.3469
0.2700	1.7501	3.8590
0.2800	1.7705	5.1028
0.2900	1.7902	6.3317
0.3000	1.8090	7.4663
0.3100	1.8271	8.7242
0.3200	1.8443	9.9711
0.3300	1.8607	11.0169
0.3400	1.8763	12.6651
0.3500	1.8910	13.6439
0.3600	1.9048	14.5271
0.3700	1.9178	15.5801
0.3800	1.9298	16.7690
0.3900	1.9409	17.9464
0.4000	1.9511	18.8282
0.4100	1.9603	19.6884
0.4200	1.9686	20.7234
0.4300	1.9759	21.8085
0.4400	1.9823	22.9153
0.4500	1.9877	23.6609
0.4600	1.9921	24.6941
0.4700	1.9956	25.3647
0.4800	1.9980	26.2891
0.4900	1.9995	27.1463
0.5000	2.0000	27.7083
0.5100	1.9995	28.4126
0.5200	1.9980	29.5642
0.5300	1.9956	30.2404
0.5400	1.9921	31.1622
0.5500	1.9877	31.7042
0.5600	1.9823	32.3545
0.5700	1.9759	33.0138
0.5800	1.9686	33.8421
0.5900	1.9603	34.4632
0.6000	1.9511	35.1383
0.6100	1.9409	35.9004
0.6200	1.9298	36.2992
0.6300	1.9178	36.5430
0.6400	1.9048	37.3591
0.6500	1.8910	38.0908
0.6600	1.8763	38.2595
0.6700	1.8607	38.9024
0.6800	1.8443	39.1833
0.6900	1.8271	39.9216
0.7000	1.8090	40.2580
0.7100	1.7902	40.5481
0.7200	1.7705	41.2743
0.7300	1.7501	41.9079
0.7400	1.7290	42.0946
0.7500	1.7071	42.3608
0.7600	1.6845	43.1903
0.7700	1.6613	43.0116
0.7800	1.6374	43.6027
0.7900	1.6129	43.8787
0.8000	1.5878	44.1889
0.8100	1.5621	44.3907
0.8200	1.5358	44.4724
0.8300	1.5090	45.0310
0.8400	1.4818	45.2262
0.8500	1.4540	45.2401
0.8600	1.4258	46.0700
0.8700	1.3971	46.1163
0.8800	1.3681	46.1084
0.8900	1.3387	46.1371
0.9000	1.3090	46.3953
0.9100	1.2790	46.6121
0.9200	1.2487	46.8149
0.9300	1.2181	46.8444
0.9400	1.1874	46.9782
0.9500	1.1564	47.1590
0.9600	1.1253	47.2201
0.9700	1.0941	47.6172
0.9800	1.0628	47.4188
0.9900	1.0314	47.7206
1.0000	1.0000	48.0111
1.0100	0.9686	47.6365
1.0200	0.9372	47.8957
1.0300	0.9059	47.7819
1.0400	0.8747	47.8699
1.0500	0.8436	47.7352
1.0600	0.8126	48.1941
1.0700	0.7819	47.9661
1.0800	0.7513	47.9324
1.0900	0.7210	47.9412
1.1000	0.6910	47.8993
1.1100	0.6613	47.7435
1.1200	0.6319	47.8396
1.1300	0.6029	47.9609
1.1400	0.5742	48.0608
1.1500	0.5460	47.7084
1.1600	0.5182	47.2882
1.1700	0.4910	47.7561
1.1800	0.4642	47.4528
1.1900	0.4379	47.5716
1.2000	0.4122	47.4176
1.2100	0.3871	47.1576
1.2200	0.3626	46.9479
1.2300	0.3387	47.1413
1.2400	0.3155	46.7054
1.2500	0.2929	46.5986
1.2600	0.2710	46.6905
1.2700	0.2499	46.4597
1.2800	0.2295	46.0301
1.2900	0.2098	46.0717
1.3000	0.1910	45.9148
1.3100	0.1729	45.7469
1.3200	0.1557	45.6438
1.3300	0.1393	45.2151
1.3400	0.1237	45.1675
1.3500	0.1090	44.8409
1.3600	0.0952	44.9507
1.3700	0.0822	44.8119
1.3800	0.0702	44.4104
1.3900	0.0591	44.2813
1.4000	0.0489	44.1124
1.4100	0.0397	43.8642
1.4200	0.0314	43.6564
1.4300	0.0241	43.3172
1.4400	0.0177	43.1745
1.4500	0.0123	42.7001
1.4600	0.0079	42.7116
1.4700	0.0044	42.5722
1.4800	0.0020	42.1271
1.4900	0.0005	41.9040
1.5000	0	41.9253
1.5100	0.0005	41.3655
1.5200	0.0020	41.1598
1.5300	0.0044	40.9790
1.5400	0.0079	40.4838
1.5500	0.0123	40.3790
1.5600	0.0177	40.2311
1.5700	0.0241	39.8556
1.5800	0.0314	39.5493
1.5900	0.0397	39.0134
1.6000	0.0489	38.8026
1.6100	0.0591	38.3899
1.6200	0.0702	38.2539
1.6300	0.0822	38.1548
1.6400	0.0952	37.8113
1.6500	0.1090	37.3937
1.6600	0.1237	37.5816
1.6700	0.1393	36.8635
1.6800	0.1557	36.6625
1.6900	0.1729	36.3575
1.7000	0.1910	36.0852
1.7100	0.2098	35.8857
1.7200	0.2295	35.1423
1.7300	0.2499	34.9462
1.7400	0.2710	34.6239
1.7500	0.2929	34.6167
1.7600	0.3155	34.2579
1.7700	0.3387	33.9549
1.7800	0.3626	33.6636
1.7900	0.3871	33.5102
1.8000	0.4122	32.9944
1.8100	0.4379	32.5127
1.8200	0.4642	32.2909
1.8300	0.4910	31.9737
1.8400	0.5182	31.6423
1.8500	0.5460	31.5394
1.8600	0.5742	31.0037
1.8700	0.6029	30.8834
1.8800	0.6319	30.8111
1.8900	0.6613	30.1402
1.9000	0.6910	29.9610
1.9100	0.7210	29.5732
1.9200	0.7513	29.2517
1.9300	0.7819	29.3147
1.9400	0.8126	28.7204
1.9500	0.8436	28.3425
1.9600	0.8747	28.0554
1.9700	0.9059	27.8150
1.9800	0.9372	27.6557
1.9900	0.9686	27.2122
2.0000	1.0000	27.2002
2.0100	1.0314	26.7143
2.0200	1.0628	26.5033
2.0300	1.0941	25.9983
