0	0	0.5080
0.0500	0	0.5284
0.1000	0	0.4309
0.1500	0	0.4540
0.2000	0	0.4050
0.2500	0	0.3675
0.3000	0	0.3315
0.3500	0	0.3313
0.4000	0	0.3177
0.4500	0	0.2874
0.5000	0	0.2706
0.5500	0	0.2481
0.6000	0	0.2122
0.6500	0	0.2222
0.7000	0	0.1621
0.7500	0	0.1062
0.8000	0	0.0997
0.8500	0	0.1561
0.9000	0	0.0878
0.9500	0	0.0585
1.0000	0	0.0443
1.0500	0	0.0303
1.1000	0	0.0207
1.1500	0	0.0057
1.2000	0	-0.0023
1.2500	0	0.0224
1.3000	0	-0.0220
1.3500	0	-0.0072
1.4000	0	-0.0299
1.4500	0	-0.0504
1.5000	0	-0.0811
1.5500	0	-0.0876
1.6000	0	-0.0914
1.6500	0	-0.1224
1.7000	0	-0.0538
1.7500	0	-0.0865
1.8000	0	-0.1301
1.8500	0	-0.1425
1.9000	0	-0.1291
1.9500	0	-0.1135
2.0000	0	-0.1404
2.0500	0	-0.1666
2.1000	0	-0.1613
2.1500	0	-0.1440
2.2000	0	-0.1194
2.2500	0	-0.1481
2.3000	0	-0.1275
2.3500	0	-0.1605
2.4000	0	-0.1498
2.4500	0	-0.1460
2.5000	0	-0.1854
2.5500	0	-0.1988
2.6000	0	-0.1380
2.6500	0	-0.1490
2.7000	0	-0.1178
2.7500	0	-0.1434
2.8000	0	-0.1486
2.8500	0	-0.1493
2.9000	0	-0.1201
2.9500	0	-0.1206
3.0000	0	-0.1096
3.0500	0	-0.0818
3.1000	0	-0.1086
3.1500	0	-0.1571
3.2000	0	-0.1122
3.2500	0	-0.0780
3.3000	0	-0.1300
3.3500	0	-0.1044
3.4000	0	-0.1334
3.4500	0	-0.0875
3.5000	0	-0.1027
3.5500	0	-0.1226
3.6000	0	-0.0712
3.6500	0	-0.0321
3.7000	0	-0.0612
3.7500	0	-0.0755
3.8000	0	0.0016
3.8500	0	-0.0785
3.9000	0	-0.0347
3.9500	0	-0.0385
4.0000	0	-0.0349
4.0500	0	-0.0462
4.1000	0	-0.0746
4.1500	0	-0.0255
4.2000	0	-0.0319
4.2500	0	-0.0650
4.3000	0	0.0328
4.3500	0	0.0086
4.4000	0	-0.0223
4.4500	0	-0.0457
4.5000	0	-0.0309
4.5500	0	-0.0210
4.6000	0	-0.0116
4.6500	0	-0.0278
4.7000	0	-0.0259
4.7500	0	-0.0149
4.8000	0	-0.0213
4.8500	0	0.0271
4.9000	0	-0.0171
4.9500	0	0.0193
5.0000	0	0.0554
5.0500	0	-0.0122
5.1000	0	0.0219
5.1500	0	-0.0015
5.2000	0	0.0084
5.2500	0	-0.0156
5.3000	0	0.0557
5.3500	0	0.0197
5.4000	0	0.0158
5.4500	0	0.0199
5.5000	0	0.0172
5.5500	0	-0.0022
5.6000	0	0.0194
5.6500	0	0.0463
5.7000	0	0.0709
5.7500	0	0.0252
5.8000	0	-0.0300
5.8500	0	0.0563
5.9000	0	0.0217
5.9500	0	0.0550
6.0000	0	0.0463
6.0500	0	0.0218
6.1000	0	0.0063
6.1500	0	0.0556
6.2000	0	0.0064
6.2500	0	0.0102
6.3000	0	0.0463
6.3500	0	0.0324
6.4000	0	-0.0120
6.4500	0	0.0190
6.5000	0	0.0195
6.5500	0	0.0191
6.6000	0	0.0298
6.6500	0	-0.0101
6.7000	0	0.0110
6.7500	0	-0.0111
6.8000	0	0.0365
6.8500	0	0.0455
6.9000	0	0.0138
6.9500	0	0.0259
7.0000	0	0.0324
7.0500	0	0.0270
7.1000	0	0.0287
7.1500	0	0.0103
7.2000	0	0.0236
7.2500	0	-0.0150
7.3000	0	0.0239
7.3500	0	0.0396
7.4000	0	0.0074
7.4500	0	0.0109
7.5000	0	0.0536
7.5500	0	0.0050
7.6000	0	0.0128
7.6500	0	0.0251
7.7000	0	-0.0119
7.7500	0	0.0133
7.8000	0	0.0321
7.8500	0	0.0153
7.9000	0	0.0099
7.9500	0	-0.0315
8.0000	0	-0.0210
8.0500	0	-0.0421
8.1000	0	-0.0192
8.1500	0	0.0099
8.2000	0	0.0007
8.2500	0	-0.0200
8.3000	0	0.0554
8.3500	0	-0.0123
8.4000	0	0.0021
8.4500	0	0.0002
8.5000	0	0.0037
8.5500	0	0.0189
8.6000	0	-0.0517
8.6500	0	-0.0356
8.7000	0	-0.0393
8.7500	0	0.0069
8.8000	0	-0.0024
8.8500	0	-0.0027
8.9000	0	-0.0011
8.9500	0	0.0224
9.0000	0	-0.0113
9.0500	0	-0.0396
9.1000	0	-0.0268
9.1500	0	-0.0290
9.2000	0	-0.0335
9.2500	0	-0.0019
9.3000	0	-0.0387
9.3500	0	-0.0099
9.4000	0	0.0265
9.4500	0	-0.0319
9.5000	0	-0.0125
9.5500	0	-0.0263
9.6000	0	-0.0296
9.6500	0	0.0277
9.7000	0	-0.0190
9.7500	0	-0.0316
9.8000	0	-0.0301
9.8500	0	-0.0213
9.9000	0	0.0002
9.9500	0	-0.0234
10.0000	0	0.0210
10.0500	0	-0.0098
10.1000	0	0.0028
10.1500	0	-0.0314
10.2000	0	-0.0153
10.2500	0	0.0034
10.3000	0	-0.0224
10.3500	0	-0.0213
10.4000	0	-0.0058
10.4500	0	-0.0045
10.5000	0	-0.0326
10.5500	0	0.0012
10.6000	0	0.0261
10.6500	0	0.0349
10.7000	0	-0.0398
10.7500	0	0.0323
10.8000	0	0.0342
10.8500	0	0.0068
10.9000	0	-0.0213
10.9500	0	0.0122
11.0000	0	0.0014
11.0500	0	-0.0287
11.1000	0	-0.0105
11.1500	0	-0.0108
11.2000	0	0.0143
11.2500	0	0.0011
11.3000	0	-0.0220
11.3500	0	0.0247
11.4000	0	0.0253
11.4500	0	0.0011
11.5000	0	0.0119
11.5500	0	0.0069
11.6000	0	0.0014
11.6500	0	-0.0394
11.7000	0	0.0256
11.7500	0	-0.0234
